,nutrition_source,gitonga_s,gitonga_p,portuguese,scientific,family,phylum,category,focal,sg_dep_median,sg_dep_cat,nutrition_prop_hot_raw,nutrition_prop_hot,nutrition_prop_cold_raw,nutrition_prop_cold,ParentGlobalID,ccp,gender,fish_pract,pract_cat
762,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,3,0.1,3,0.1,3f9d47fc-5dc8-4cf3-9ee0-ac3b9d7d8390,morrumbene,m,hand_line,fish
830,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,5,0.1666666666666666,5,,66a27df6-476b-4917-8244-24e557b34ede,ilha,m,gill_net,fish
172,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,5,0.1666666666666666,5,0.1666666666666666,d4d143b4-de71-42bd-be9e-b42bcadd5863,chamane,m,hand_line,fish
173,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,5,0.1666666666666666,5,0.1666666666666666,d4d143b4-de71-42bd-be9e-b42bcadd5863,chamane,m,shrimp_net,shrimp_net
845,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,6,0.2,4,0.1333333333333333,412ebe42-d0ab-49cd-a390-790fb5dd06a9,kuguana,m,glean,glean
846,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,6,0.2,4,0.1333333333333333,412ebe42-d0ab-49cd-a390-790fb5dd06a9,kuguana,m,gill_net,fish
98,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,3,0.1,3,0.1,3e185060-4034-4ece-9bd3-fa7aad0a4c83,josina_machel,m,glean,glean
331,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,5,0.1666666666666666,2,0.0666666666666666,47619fa4-71bc-4eef-b706-4e52c3cd7db8,mucucune,m,basket_trap,fish
587,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,7,0.2333333333333333,7,0.2333333333333333,c084112a-11e6-48d0-848c-4b62c67bb16f,nhamaxaxa,f,shrimp_net,shrimp_net
588,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,7,0.2333333333333333,7,0.2333333333333333,c084112a-11e6-48d0-848c-4b62c67bb16f,nhamaxaxa,f,glean,glean
55,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,4,0.1333333333333333,4,0.1333333333333333,0d25df79-dc4d-42aa-9bc9-3b705d683d68,nhamua,m,gill_net,fish
742,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,3,0.1,3,0.1,b4a29a62-c0e1-40fd-835b-a134449801ca,morrumbene,m,drag_net,fish
594,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,8,0.2666666666666666,8,0.2666666666666666,fbee7783-67bd-4ec0-86d8-32300ae0d600,sahane,m,shrimp_net,shrimp_net
323,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,14,0.4666666666666667,16,0.5333333333333333,926e019e-024f-43c8-8bfb-1a8170a861dd,marrambone,f,shrimp_net,shrimp_net
600,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,1,0.0333333333333333,6,0.2,f1ab0d58-a047-4854-9fab-5639a38d0919,sahane,m,hand_line,fish
735,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,6,0.2,6,0.2,d92b97c0-4a75-4f45-9115-4cb6ac9109ad,morrumbene,m,fence_trap,fish
443,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,8,0.2666666666666666,12,0.4,e12a739b-ed4a-4ff7-94db-d034a066dd23,madava,f,fence_trap,fish
844,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,6,0.2,4,0.1333333333333333,412ebe42-d0ab-49cd-a390-790fb5dd06a9,kuguana,m,shrimp_net,shrimp_net
339,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,1,0.0333333333333333,1,0.0333333333333333,b1aecc22-d28c-4728-9c70-966d76a26e88,mucucune,m,fence_trap,fish
233,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,6,0.2,4,0.1333333333333333,fb35740b-c147-41b7-b604-35eed1bf5c77,chamane,m,shrimp_net,shrimp_net
160,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,5,0.1666666666666666,0,0.0,5861a90d-3554-4a81-b5e8-e8f9870b88fb,chamane,m,hand_line,fish
571,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,1,0.0333333333333333,3,0.1,8536dca4-ea83-4248-865b-3b13873d1a90,nhamaxaxa,m,hand_line,fish
754,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,6,0.2,6,0.2,275be6f1-5e39-4787-a0f6-e532bee2ef83,morrumbene,m,glean,glean
543,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,3,0.1,3,0.1,43fe56c7-3c31-4683-bea1-c741c3af6618,nhamaxaxa,m,gill_net,fish
358,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,1,0.0333333333333333,3,0.1,668fcae1-2e89-417d-b2f7-cca29ae88fcf,mucucune,f,glean,glean
368,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,5,0.1666666666666666,4,0.1333333333333333,942decee-217f-4b36-be4c-3948ed7665d0,mucucune,m,hand_line,fish
548,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,6,0.2,4,0.1333333333333333,affb9ddf-bde5-4005-8a5c-962978da994f,nhamaxaxa,m,gill_net,fish
753,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,6,0.2,6,0.2,275be6f1-5e39-4787-a0f6-e532bee2ef83,morrumbene,m,drag_net,fish
15,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,2,0.0666666666666666,2,0.0666666666666666,3f3b6da1-f4ee-467b-9647-aefe9851351f,nhamua,f,glean,glean
349,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,4,0.1333333333333333,3,0.1,84267d00-7c2a-415c-b15e-d1f3a08a24ea,mucucune,f,glean,glean
110,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,4,0.1333333333333333,4,0.1333333333333333,37446c9d-41b8-4942-8a68-e30fce638745,josina_machel,m,shrimp_net,shrimp_net
121,56,lipandzi,mavbandzi,Camarao,Penaeidae,Penaeidae,crustacean,prawns,1.0,1.5,mod,4,0.1333333333333333,6,0.2,339c9818-8caa-4798-9a51-85ba26bc71c3,josina_machel,f,shrimp_net,shrimp_net
803,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,4,0.1333333333333333,3,0.1,f5769b1d-ab41-4ec3-9364-13194af91f08,ilha,m,hand_line,fish
831,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,5,0.1666666666666666,4,,66a27df6-476b-4917-8244-24e557b34ede,ilha,m,gill_net,fish
56,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,5,0.1666666666666666,5,0.1666666666666666,0d25df79-dc4d-42aa-9bc9-3b705d683d68,nhamua,m,gill_net,fish
50,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,4,0.1333333333333333,4,0.1333333333333333,4baf4004-6764-4530-a467-07a85d6231ee,nhamua,f,shrimp_net,shrimp_net
792,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,2,0.0666666666666666,2,,c3694c07-c810-45ef-8b12-e6c25d1b6feb,ilha,f,glean,glean
41,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,5,0.1666666666666666,5,0.1666666666666666,310a5eff-b95e-4979-a0dd-c98a7703f436,nhamua,m,gill_net,fish
42,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,5,0.1666666666666666,5,0.1666666666666666,310a5eff-b95e-4979-a0dd-c98a7703f436,nhamua,m,glean,glean
12,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,3,0.1,3,0.1,3f3b6da1-f4ee-467b-9647-aefe9851351f,nhamua,f,glean,glean
5,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,5,0.1666666666666666,5,0.1666666666666666,5242b473-cb0e-43ec-bc8f-6e626f4ee1d3,nhamua,f,glean,glean
781,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,3,0.1,3,0.1,b16133a3-e0e9-4edf-8a63-f5fd5cde5cd1,ilha,f,shrimp_net,shrimp_net
21,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,3,0.1,3,0.1,8b4320ee-bf8d-4616-b0bc-d8bc33e9cc99,nhamua,m,gill_net,fish
782,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,3,0.1,3,0.1,b16133a3-e0e9-4edf-8a63-f5fd5cde5cd1,ilha,f,glean,glean
234,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,5,0.1666666666666666,7,0.2333333333333333,fb35740b-c147-41b7-b604-35eed1bf5c77,chamane,m,gill_net,fish
197,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,5,0.1666666666666666,5,0.1666666666666666,7793fa9e-5754-44f7-a642-e8e243e6ff55,chamane,m,shrimp_net,shrimp_net
290,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,3,0.1,3,0.1,fa135abb-d0cf-4f86-81fa-d786fd8a957a,marrambone,f,glean,glean
622,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,4,0.1333333333333333,4,0.1333333333333333,b5c8d980-c4f9-408d-93d1-0b4dad9a664c,sahane,f,glean,glean
155,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,9,0.3,3,0.1,21b02f45-d7ae-4f05-9a52-89dad34349af,chamane,m,glean,glean
291,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,3,0.1,3,0.1,fa135abb-d0cf-4f86-81fa-d786fd8a957a,marrambone,f,shrimp_net,shrimp_net
203,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,7,0.2333333333333333,7,0.2333333333333333,d9f43af5-8ab9-476c-bcbd-809deddcdd71,chamane,f,glean,glean
612,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,4,0.1333333333333333,4,0.1333333333333333,2dd5e1ed-eeed-47b2-827d-a0705fc23c7a,sahane,f,glean,glean
292,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,3,0.1,3,0.1,fa135abb-d0cf-4f86-81fa-d786fd8a957a,marrambone,f,gill_net,fish
605,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,5,0.1666666666666666,4,0.1333333333333333,f1ab0d58-a047-4854-9fab-5639a38d0919,sahane,m,hand_line,fish
191,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,3,0.1,5,0.1666666666666666,7dc8a846-da63-495f-815e-10c1c4b6720d,chamane,f,shrimp_net,shrimp_net
129,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,5,0.1666666666666666,6,0.2,e6132e33-e9f3-45ea-a5cf-7d565844a22c,josina_machel,m,hand_line,fish
147,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,5,0.1666666666666666,3,0.1,1d5f5cdd-4deb-4017-ae95-ed677c22bd24,josina_machel,f,glean,glean
597,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,6,0.2,6,0.2,fbee7783-67bd-4ec0-86d8-32300ae0d600,sahane,m,shrimp_net,shrimp_net
220,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,2,0.0666666666666666,0,0.0,6b249316-c1e7-4f4f-a49f-435e11af63a2,chamane,m,gill_net,fish
174,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,2,0.0666666666666666,2,0.0666666666666666,d4d143b4-de71-42bd-be9e-b42bcadd5863,chamane,m,hand_line,fish
617,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,8,0.2666666666666666,10,0.3333333333333333,0452b1c9-a249-4667-bf24-bb6969858009,sahane,f,glean,glean
122,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,3,0.1,4,0.1333333333333333,339c9818-8caa-4798-9a51-85ba26bc71c3,josina_machel,f,shrimp_net,shrimp_net
529,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,4,0.1333333333333333,4,0.1333333333333333,a5a2c506-9bdf-4033-9a76-cc0374b5e66e,nhamaxaxa,f,glean,glean
221,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,2,0.0666666666666666,0,0.0,6b249316-c1e7-4f4f-a49f-435e11af63a2,chamane,m,shrimp_net,shrimp_net
222,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,2,0.0666666666666666,0,0.0,6b249316-c1e7-4f4f-a49f-435e11af63a2,chamane,m,glean,glean
140,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,2,0.0666666666666666,7,0.2333333333333333,59848ba5-82a3-4de3-b546-44d37605c0d9,josina_machel,m,diving,fish
111,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,2,0.0666666666666666,2,0.0666666666666666,37446c9d-41b8-4942-8a68-e30fce638745,josina_machel,m,shrimp_net,shrimp_net
70,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,1,0.0333333333333333,1,0.0333333333333333,c440707b-35aa-4bca-abca-50c81f169c89,josina_machel,m,gill_net,fish
175,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,2,0.0666666666666666,2,0.0666666666666666,d4d143b4-de71-42bd-be9e-b42bcadd5863,chamane,m,shrimp_net,shrimp_net
235,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,5,0.1666666666666666,7,0.2333333333333333,fb35740b-c147-41b7-b604-35eed1bf5c77,chamane,m,shrimp_net,shrimp_net
99,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,3,0.1,3,0.1,3e185060-4034-4ece-9bd3-fa7aad0a4c83,josina_machel,m,glean,glean
64,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,5,0.1666666666666666,5,0.1666666666666666,84c51f1a-1d76-4548-b5d1-2ff016fdff3c,nhamua,f,shrimp_net,shrimp_net
528,60,litewo,matewo,,Pinna muricata,Pinnidae,mollusc,bivalve,1.0,3.0,high,4,0.1333333333333333,4,0.1333333333333333,a5a2c506-9bdf-4033-9a76-cc0374b5e66e,nhamaxaxa,f,shrimp_net,shrimp_net
361,61,livalo,mavalo,ostra,Margaritidae,Margaritidae,mollusc,bivalve,1.0,3.0,high,1,0.0333333333333333,2,0.0666666666666666,668fcae1-2e89-417d-b2f7-cca29ae88fcf,mucucune,f,glean,glean
57,61,livalo,mavalo,ostra,Margaritidae,Margaritidae,mollusc,bivalve,1.0,3.0,high,3,0.1,3,0.1,0d25df79-dc4d-42aa-9bc9-3b705d683d68,nhamua,m,gill_net,fish
804,61,livalo,mavalo,ostra,Margaritidae,Margaritidae,mollusc,bivalve,1.0,3.0,high,4,0.1333333333333333,4,0.1333333333333333,f5769b1d-ab41-4ec3-9364-13194af91f08,ilha,m,hand_line,fish
49,61,livalo,mavalo,ostra,Margaritidae,Margaritidae,mollusc,bivalve,1.0,3.0,high,1,0.0333333333333333,1,0.0333333333333333,4baf4004-6764-4530-a467-07a85d6231ee,nhamua,f,shrimp_net,shrimp_net
44,61,livalo,mavalo,ostra,Margaritidae,Margaritidae,mollusc,bivalve,1.0,3.0,high,5,0.1666666666666666,5,0.1666666666666666,310a5eff-b95e-4979-a0dd-c98a7703f436,nhamua,m,glean,glean
43,61,livalo,mavalo,ostra,Margaritidae,Margaritidae,mollusc,bivalve,1.0,3.0,high,5,0.1666666666666666,5,0.1666666666666666,310a5eff-b95e-4979-a0dd-c98a7703f436,nhamua,m,gill_net,fish
65,61,livalo,mavalo,ostra,Margaritidae,Margaritidae,mollusc,bivalve,1.0,3.0,high,2,0.0666666666666666,2,0.0666666666666666,84c51f1a-1d76-4548-b5d1-2ff016fdff3c,nhamua,f,shrimp_net,shrimp_net
793,61,livalo,mavalo,ostra,Margaritidae,Margaritidae,mollusc,bivalve,1.0,3.0,high,2,0.0666666666666666,2,,c3694c07-c810-45ef-8b12-e6c25d1b6feb,ilha,f,glean,glean
133,61,livalo,mavalo,ostra,Margaritidae,Margaritidae,mollusc,bivalve,1.0,3.0,high,0,0.0,9,0.3,e6132e33-e9f3-45ea-a5cf-7d565844a22c,josina_machel,m,hand_line,fish
138,61,livalo,mavalo,ostra,Margaritidae,Margaritidae,mollusc,bivalve,1.0,3.0,high,1,0.0333333333333333,5,0.1666666666666666,59848ba5-82a3-4de3-b546-44d37605c0d9,josina_machel,m,diving,fish
71,61,livalo,mavalo,ostra,Margaritidae,Margaritidae,mollusc,bivalve,1.0,3.0,high,4,0.1333333333333333,4,0.1333333333333333,c440707b-35aa-4bca-abca-50c81f169c89,josina_machel,m,gill_net,fish
784,61,livalo,mavalo,ostra,Margaritidae,Margaritidae,mollusc,bivalve,1.0,3.0,high,3,0.1,3,0.1,b16133a3-e0e9-4edf-8a63-f5fd5cde5cd1,ilha,f,glean,glean
80,61,livalo,mavalo,ostra,Margaritidae,Margaritidae,mollusc,bivalve,1.0,3.0,high,1,0.0333333333333333,1,0.0333333333333333,c970df6e-cd2f-4068-a322-0f4b0018e5f5,josina_machel,m,diving,fish
783,61,livalo,mavalo,ostra,Margaritidae,Margaritidae,mollusc,bivalve,1.0,3.0,high,3,0.1,3,0.1,b16133a3-e0e9-4edf-8a63-f5fd5cde5cd1,ilha,f,shrimp_net,shrimp_net
81,61,livalo,mavalo,ostra,Margaritidae,Margaritidae,mollusc,bivalve,1.0,3.0,high,1,0.0333333333333333,1,0.0333333333333333,c970df6e-cd2f-4068-a322-0f4b0018e5f5,josina_machel,m,glean,glean
22,61,livalo,mavalo,ostra,Margaritidae,Margaritidae,mollusc,bivalve,1.0,3.0,high,4,0.1333333333333333,4,0.1333333333333333,8b4320ee-bf8d-4616-b0bc-d8bc33e9cc99,nhamua,m,gill_net,fish
112,61,livalo,mavalo,ostra,Margaritidae,Margaritidae,mollusc,bivalve,1.0,3.0,high,2,0.0666666666666666,2,0.0666666666666666,37446c9d-41b8-4942-8a68-e30fce638745,josina_machel,m,shrimp_net,shrimp_net
123,61,livalo,mavalo,ostra,Margaritidae,Margaritidae,mollusc,bivalve,1.0,3.0,high,0,0.0,3,0.1,339c9818-8caa-4798-9a51-85ba26bc71c3,josina_machel,f,shrimp_net,shrimp_net
100,61,livalo,mavalo,ostra,Margaritidae,Margaritidae,mollusc,bivalve,1.0,3.0,high,2,0.0666666666666666,2,0.0666666666666666,3e185060-4034-4ece-9bd3-fa7aad0a4c83,josina_machel,m,glean,glean
6,61,livalo,mavalo,ostra,Margaritidae,Margaritidae,mollusc,bivalve,1.0,3.0,high,6,0.2,6,0.2,5242b473-cb0e-43ec-bc8f-6e626f4ee1d3,nhamua,f,glean,glean
148,61,livalo,mavalo,ostra,Margaritidae,Margaritidae,mollusc,bivalve,1.0,3.0,high,4,0.1333333333333333,4,0.1333333333333333,1d5f5cdd-4deb-4017-ae95-ed677c22bd24,josina_machel,f,glean,glean
11,61,livalo,mavalo,ostra,Margaritidae,Margaritidae,mollusc,bivalve,1.0,3.0,high,3,0.1,3,0.1,3f3b6da1-f4ee-467b-9647-aefe9851351f,nhamua,f,glean,glean
359,63,nhamunhe,,Amêijoa,Tapes literatus,Veneridae,mollusc,bivalve,1.0,0.0,none,1,0.0333333333333333,2,0.0666666666666666,668fcae1-2e89-417d-b2f7-cca29ae88fcf,mucucune,f,glean,glean
540,63,nhamunhe,,Amêijoa,Tapes literatus,Veneridae,mollusc,bivalve,1.0,0.0,none,0,0.0,5,0.1666666666666666,8719e18a-7160-440e-884e-330fdba6d7a1,nhamaxaxa,f,glean,glean
589,63,nhamunhe,,Amêijoa,Tapes literatus,Veneridae,mollusc,bivalve,1.0,0.0,none,4,0.1333333333333333,5,0.1666666666666666,c084112a-11e6-48d0-848c-4b62c67bb16f,nhamaxaxa,f,shrimp_net,shrimp_net
530,63,nhamunhe,,Amêijoa,Tapes literatus,Veneridae,mollusc,bivalve,1.0,0.0,none,0,0.0,6,0.2,a5a2c506-9bdf-4033-9a76-cc0374b5e66e,nhamaxaxa,f,shrimp_net,shrimp_net
369,63,nhamunhe,,Amêijoa,Tapes literatus,Veneridae,mollusc,bivalve,1.0,0.0,none,2,0.0666666666666666,3,0.1,942decee-217f-4b36-be4c-3948ed7665d0,mucucune,m,hand_line,fish
380,63,nhamunhe,,Amêijoa,Tapes literatus,Veneridae,mollusc,bivalve,1.0,0.0,none,3,0.1,4,0.1333333333333333,72b20ec3-78b0-44b1-8f62-06504a26e4c5,mucucune,m,gill_net,fish
389,63,nhamunhe,,Amêijoa,Tapes literatus,Veneridae,mollusc,bivalve,1.0,0.0,none,2,0.0666666666666666,2,0.0666666666666666,a744e3c9-d3d2-4588-b6cd-900a3f4f4286,mucucune,f,shrimp_net,shrimp_net
397,63,nhamunhe,,Amêijoa,Tapes literatus,Veneridae,mollusc,bivalve,1.0,0.0,none,0,0.0,9,0.3,615838ac-55f5-4537-ba76-fecefaddd226,mucucune,f,shrimp_net,shrimp_net
808,63,nhamunhe,,Amêijoa,Tapes literatus,Veneridae,mollusc,bivalve,1.0,0.0,none,2,0.0666666666666666,4,0.1333333333333333,f5769b1d-ab41-4ec3-9364-13194af91f08,ilha,m,hand_line,fish
531,63,nhamunhe,,Amêijoa,Tapes literatus,Veneridae,mollusc,bivalve,1.0,0.0,none,0,0.0,6,0.2,a5a2c506-9bdf-4033-9a76-cc0374b5e66e,nhamaxaxa,f,glean,glean
350,63,nhamunhe,,Amêijoa,Tapes literatus,Veneridae,mollusc,bivalve,1.0,0.0,none,2,0.0666666666666666,3,0.1,84267d00-7c2a-415c-b15e-d1f3a08a24ea,mucucune,f,glean,glean
132,63,nhamunhe,,Amêijoa,Tapes literatus,Veneridae,mollusc,bivalve,1.0,0.0,none,1,0.0333333333333333,2,0.0666666666666666,e6132e33-e9f3-45ea-a5cf-7d565844a22c,josina_machel,m,hand_line,fish
662,63,nhamunhe,,Amêijoa,Tapes literatus,Veneridae,mollusc,bivalve,1.0,0.0,none,3,0.1,3,0.1,e333971e-3a2f-473c-9783-d10538bbc0aa,nguja,m,hand_line,fish
678,63,nhamunhe,,Amêijoa,Tapes literatus,Veneridae,mollusc,bivalve,1.0,0.0,none,3,0.1,3,0.1,8c4c8baa-dafa-48c6-bb34-4944108c5851,nguja,f,shrimp_net,shrimp_net
332,63,nhamunhe,,Amêijoa,Tapes literatus,Veneridae,mollusc,bivalve,1.0,0.0,none,1,0.0333333333333333,0,0.0,47619fa4-71bc-4eef-b706-4e52c3cd7db8,mucucune,m,basket_trap,fish
557,63,nhamunhe,,Amêijoa,Tapes literatus,Veneridae,mollusc,bivalve,1.0,0.0,none,0,0.0,3,0.1,affb9ddf-bde5-4005-8a5c-962978da994f,nhamaxaxa,m,gill_net,fish
572,63,nhamunhe,,Amêijoa,Tapes literatus,Veneridae,mollusc,bivalve,1.0,0.0,none,0,0.0,2,0.0666666666666666,8536dca4-ea83-4248-865b-3b13873d1a90,nhamaxaxa,m,hand_line,fish
590,63,nhamunhe,,Amêijoa,Tapes literatus,Veneridae,mollusc,bivalve,1.0,0.0,none,4,0.1333333333333333,5,0.1666666666666666,c084112a-11e6-48d0-848c-4b62c67bb16f,nhamaxaxa,f,glean,glean
650,63,nhamunhe,,Amêijoa,Tapes literatus,Veneridae,mollusc,bivalve,1.0,0.0,none,5,0.1666666666666666,5,0.1666666666666666,a9702bf4-6440-4e06-9f33-8f26a998afd3,nguja,f,glean,glean
633,63,nhamunhe,,Amêijoa,Tapes literatus,Veneridae,mollusc,bivalve,1.0,0.0,none,4,0.1333333333333333,4,0.1333333333333333,9bff2b72-1a93-44b5-b64e-81957664ac2e,sahane,f,shrimp_net,shrimp_net
340,63,nhamunhe,,Amêijoa,Tapes literatus,Veneridae,mollusc,bivalve,1.0,0.0,none,1,0.0333333333333333,1,0.0333333333333333,b1aecc22-d28c-4728-9c70-966d76a26e88,mucucune,m,fence_trap,fish
601,63,nhamunhe,,Amêijoa,Tapes literatus,Veneridae,mollusc,bivalve,1.0,0.0,none,3,0.1,3,0.1,f1ab0d58-a047-4854-9fab-5639a38d0919,sahane,m,hand_line,fish
625,63,nhamunhe,,Amêijoa,Tapes literatus,Veneridae,mollusc,bivalve,1.0,0.0,none,4,0.1333333333333333,2,0.0666666666666666,5aeb00bc-7c10-415f-8538-cfe07ef741c2,sahane,m,hand_line,fish
620,63,nhamunhe,,Amêijoa,Tapes literatus,Veneridae,mollusc,bivalve,1.0,0.0,none,4,0.1333333333333333,3,0.1,b5c8d980-c4f9-408d-93d1-0b4dad9a664c,sahane,f,glean,glean
683,63,nhamunhe,,Amêijoa,Tapes literatus,Veneridae,mollusc,bivalve,1.0,0.0,none,4,0.1333333333333333,4,0.1333333333333333,c07b295a-d4ce-4f79-b7c1-c11f284e02c4,nguja,f,shrimp_net,shrimp_net
719,64,lihutu,mahutu,Amêijoa,Siliqua polita,Pharidae,mollusc,bivalve,1.0,0.0,none,4,0.1333333333333333,5,0.1666666666666666,f33778b3-3301-4691-80c6-68692988559b,morrumbene,f,shrimp_net,shrimp_net
720,64,lihutu,mahutu,Amêijoa,Siliqua polita,Pharidae,mollusc,bivalve,1.0,0.0,none,4,0.1333333333333333,5,0.1666666666666666,f33778b3-3301-4691-80c6-68692988559b,morrumbene,f,glean,glean
